9.688479994658589778e-01,6.983836110826857624e-02,4.800086933494094321e-01,9.729430614560390378e-01,3.881937730668167941e-01,2.043178080974378252e-01,1.662258438425876506e-01,8.075294193674236176e-01,2.323830782783810056e-01,9.810027234200412449e-01
2.883546455329181191e-01,1.519628474198919665e-01,9.393224058164448831e-01,1.593607394157001700e-01,9.086854485676114646e-01,5.762181405307807980e-01,2.178147103354602931e-01,2.179193219010777671e-01,4.646119885727025833e-01,4.904883543950122604e-01
3.949266971790761360e-01,4.632567404186747062e-01,8.408909772856091314e-01,1.031317380545617723e-01,9.318843048681607621e-01,7.837196163142803318e-01,4.258486138237871366e-02,7.183823727955452876e-01,4.539363597897559943e-01,3.260377262625074879e-01
8.510744266481755638e-01,6.706283372501575801e-01,3.484472465017750542e-01,7.695228765045580843e-03,6.550356913694159733e-01,8.470034646079661611e-01,8.916968540149718958e-01,4.044989697063927636e-02,3.149657502441335355e-01,3.305949512711972016e-01
6.813666197084222720e-02,9.095212400471816006e-01,2.078420458799772330e-01,4.314393529381579384e-01,5.354507631872563733e-01,4.865713473684660784e-01,7.745833295459514378e-01,2.679481869984724485e-01,7.047810950873494296e-01,8.661680267420426294e-01
8.339727658187999770e-01,6.714719661070410739e-01,6.081827655468972083e-01,3.287736774449160349e-01,1.030647203510283161e-01,8.580220356304417706e-01,3.503117620643426688e-01,2.992968727640832327e-02,4.070333397110976748e-01,4.088506713881935317e-01
2.438491066635520843e-01,1.893040934889528293e-01,1.790531299093549578e-01,3.770016430842531019e-01,5.311393604994809614e-01,9.708598334420321940e-01,7.797511530829110971e-01,7.398576063511884682e-01,2.720352467695594800e-01,9.310471902906951591e-01
4.333432230892084736e-01,4.357371282690025716e-01,5.901477076608138139e-01,2.491370625457255406e-01,9.685791401834477066e-01,1.183046761305895922e-01,8.568420298898329346e-01,2.788423654682392616e-02,8.193514623414116516e-01,5.464138578460532303e-01
1.973045719429149525e-01,6.859402732662093216e-01,4.680773117712673237e-01,9.317249848742746865e-01,4.244570008125458926e-02,8.683616937412907966e-01,6.439006500151660539e-01,6.666590121974487193e-01,9.432949354177850854e-01,4.620641423597273700e-01
1.553144371560351011e-01,5.695855093200927755e-01,4.615257335618272450e-01,2.928216118835602622e-01,7.173128343928031336e-01,3.120545603720794592e-01,6.497182336815188197e-01,1.327841605702296812e-01,9.045906117371356192e-01,7.775046496754752789e-01
1.520231592536139820e-01,1.760269010190322891e-01,3.662138855616410282e-01,2.318438545325608446e-01,8.388677059826978866e-01,5.296764506358897506e-02,7.915146911577076727e-01,4.856928116098808701e-01,4.525374468236472714e-01,5.048027323776875797e-01
6.280013889584142861e-01,8.728862511954542658e-01,6.358057723977524889e-01,8.501351627305653302e-01,4.691190657662898111e-01,7.232070503904852732e-01,6.500137750684913396e-01,9.971833256622402164e-01,5.613038825218058525e-01,6.947924185974518885e-01
9.931502740608739721e-01,5.573906148616173395e-01,8.841886793551536616e-01,4.318423116210894364e-01,2.161315121458105004e-01,5.371410982263991052e-01,7.525917191615947299e-01,6.261982377248038745e-01,7.574844465780240510e-01,6.279313902709510176e-01
8.488802665578127904e-01,7.234590256717722268e-01,5.827514910419581140e-01,9.242792507101184052e-01,2.951968688558498366e-01,2.670551700279718554e-01,5.904479644562448115e-01,2.483136815763080651e-01,6.741370043130505696e-01,3.958752853232188063e-01
6.987324530905927311e-01,7.141941605959262196e-01,7.045689628802243032e-01,5.653694446858293920e-01,5.166033053604779379e-02,3.169640185500365304e-01,4.243931722749765267e-01,4.354073971644645269e-02,3.720088279888299487e-01,8.840951892106307941e-01
3.858908998562999848e-01,4.248251828509469474e-01,5.327435499866323143e-01,3.309716175217208844e-01,3.929629590524704730e-01,7.559642948986855515e-01,1.709552727472563038e-01,4.093073700412256377e-01,8.865748904523107488e-01,5.774976326650712588e-01
6.852546014335501035e-01,7.685116924938687477e-01,6.636451758760735231e-01,2.925629735346213511e-01,6.831160833698149970e-01,6.675312433983212612e-01,3.801906711879393663e-01,4.297740632094233515e-01,4.866561186947484519e-01,5.859013191311385205e-01
1.909028429499752821e-01,4.806250448755438054e-01,8.019313593370334114e-01,3.875911926483479597e-01,9.350420904241908415e-01,5.258720331356007138e-01,9.509545470693194780e-01,8.255722977097182946e-01,2.682610152559609107e-01,5.674088782459461022e-01
5.272811065292458688e-01,4.604784833557276080e-01,2.808469503364171560e-01,1.155885281978379364e-01,4.922573600988660036e-01,7.184225466639220237e-01,3.556066381406861598e-01,6.076446622740427905e-03,6.245120355360332942e-01,2.114754954835134093e-01
1.647516543262635969e-01,1.609494174369905384e-01,4.412118583925020987e-01,7.521805328766872911e-02,4.655413105979986366e-01,9.807003308320120238e-01,4.604690751246504066e-01,5.196582439713770540e-04,8.557274583050098471e-01,8.826760470395108582e-01
1.751579130223235303e-01,4.375043096253871111e-01,5.777615611549914432e-01,6.235977668602133983e-01,7.911508915186371560e-02,5.396370615636633117e-01,1.527952981073044114e-02,4.282179437436792746e-01,1.320854996461631181e-01,9.057416176596773116e-01
9.970804108402044896e-01,8.933428895623924948e-01,4.028975761094637509e-01,1.876099996755816735e-01,1.416641235404371146e-01,7.261679978449793182e-01,2.687139826372864082e-01,7.418758781959678972e-01,9.034381020396951012e-01,7.611942054669031954e-01
1.958095721095304276e-01,8.801708257987592710e-01,6.902885556135084366e-01,3.679682733487763535e-01,9.334566851517966946e-02,1.723451503473696356e-01,4.686212760301777802e-02,4.450403192709645461e-01,2.812563152761956564e-01,4.159881172254706883e-01
7.003853890565103768e-01,4.520010349347993728e-01,5.544101598421400379e-01,3.836202961715451387e-02,9.391672894711813324e-01,1.082165602225516610e-01,5.332869783698940269e-01,4.286284430815869850e-01,7.944202343370644348e-01,6.175127577825048064e-01
7.896181671391027113e-01,4.281224280501947366e-01,4.308415621622222469e-01,6.498340851876268642e-01,7.903766963148530778e-01,4.212746327262673063e-02,8.814942117685898859e-01,7.951381774976239436e-01,7.285595332109359168e-01,7.536026007436669172e-02
2.077918679343232489e-01,2.935117874897089640e-01,4.060997331413666034e-01,1.280006736087595520e-01,7.185501646754822724e-01,7.806832810750423679e-01,6.237172760486744405e-01,5.591467334424128355e-01,9.233151504283239053e-01,1.947054590739949465e-02
4.022078406862742428e-01,1.674225373542548301e-02,2.044386074653175012e-01,1.346775712203700515e-01,1.534934457571387467e-01,7.978609961032109288e-01,9.220616176710700884e-01,7.066259375952868016e-01,2.966902281073868775e-02,4.242309476101198129e-01
2.755285559412651297e-01,7.362243082238552061e-01,1.828788305906879907e-01,3.200819677072953562e-01,9.037534823664276074e-01,3.827180469369941829e-01,2.252199328522834776e-01,3.983419509714983819e-01,6.573622931673638314e-01,3.169589540229930114e-01
4.936562268418335231e-01,7.207686986528399897e-01,2.211430755742537224e-01,3.161025126737641022e-01,7.828028522891981034e-01,7.072394059795078514e-01,9.377824824994333008e-01,8.666331892984340257e-01,3.201393974598145675e-01,9.688099966094777526e-01
7.422814005945440607e-01,3.242928617031222149e-01,8.041582462150085320e-01,6.561870581492652565e-01,1.388905109674081206e-01,4.252208405384949597e-02,1.453508457863049719e-01,3.777804165441795980e-01,8.702516550111442095e-01,1.307258667106842021e-01
6.004409186487547068e-01,8.309171924263062392e-01,9.773884257779626994e-01,4.040559877176369552e-01,5.317797043323158057e-01,8.273924413193604055e-01,7.529112420510661874e-01,1.070060908159470303e-01,8.710879373913994472e-01,3.448456327215174699e-01
4.983791282904476150e-01,5.429700051957753182e-02,2.914640308700444660e-02,6.783057802757117560e-01,8.434778851114419496e-01,7.998455615491492088e-01,4.478804077363958136e-01,6.309750590631919565e-01,4.926131513365755721e-01,6.813875702581784211e-02
7.720173892227072399e-01,4.389117687202780393e-01,5.962497077983697213e-01,6.773761409004771528e-01,5.730811710997706365e-01,8.963721201009064998e-01,9.300393896917688030e-01,3.881894487251696946e-01,4.254876559206089981e-01,5.359742139214408452e-01
6.080020701299641006e-01,6.850771404670911169e-01,1.227294217908305729e-01,3.515683895157102334e-01,9.990791834112293657e-01,7.894553797137056073e-01,2.489552793493288174e-01,3.260077473268642168e-01,7.543989385123310853e-01,9.435191539863713173e-01
1.014002286587053492e-01,9.189159005227256483e-01,6.127589069836846258e-01,7.163656372728943733e-02,1.620688351010364237e-01,6.393212889103022656e-01,5.161854404197357971e-01,4.035291775943558035e-01,7.858332183946655780e-01,9.550287606161522724e-01
7.211336405721183729e-01,1.156784961835677361e-01,4.071624624381701141e-01,3.931545087486497669e-01,5.387751716743729435e-01,6.172411581211799669e-01,7.336673847317265462e-02,5.041795559341598620e-01,8.694610331506666956e-01,5.162950319360545270e-01
1.562460738078673694e-01,7.004581723442387942e-01,8.495701276717648742e-02,1.642523580169715780e-01,1.549766687403659748e-01,6.761196801428985825e-01,3.657941644443141183e-02,9.518800792875781180e-02,4.230528156341591961e-01,5.676571034774099411e-01
7.174538792588502911e-01,9.220102788446978836e-01,4.261473402362651042e-01,6.737845219573905808e-01,1.691270545685443771e-01,5.406919969473467091e-01,5.891827318115792078e-01,9.587255338990954279e-01,3.683641993082187316e-01,5.254939784370814548e-01
5.726515701119546664e-01,8.090863410191196925e-01,6.971626671898526473e-01,3.997666618933862770e-01,9.488113626914591592e-01,8.513743173793196783e-01,4.000495367338913200e-01,1.346132283442578181e-01,7.597516049327889265e-01,3.726148528098148782e-01
8.991398913205056465e-01,8.973716073602177046e-01,6.519583136021505076e-01,3.529744003765420413e-01,8.986970044745166142e-01,5.135806923770935839e-02,2.048530337758062148e-01,2.642836841031216411e-01,1.351842579880105921e-01,7.091776668093747737e-01
6.328036772036549351e-01,2.234721230026844863e-01,2.528128897677590636e-01,3.761713238486675825e-01,1.141881258168425672e-01,7.710116577877454969e-01,6.644221183374705575e-01,3.048922821015546125e-01,8.290232669382522346e-01,2.247874695556679736e-01
3.531908886628244426e-01,7.085631516012684816e-01,1.500407962662974048e-01,6.922336940191674559e-01,5.754701416637025835e-01,3.625762691321704478e-01,5.783718240591884108e-01,8.315760130094310698e-01,5.771853717055752675e-02,6.419901521869335603e-01
6.002689935932741250e-01,7.162610439442265164e-01,1.026787093230232539e-01,5.257775596372138427e-02,4.267716736468318839e-01,3.939619674875551869e-01,3.199378258888976312e-01,1.682391597456380783e-01,9.558083652532018970e-01,6.546760811666068047e-01
3.892775159555105224e-01,7.187753418488399548e-01,5.060790688119756187e-01,6.127259601096435304e-01,8.445035327393701774e-01,1.442965206730583150e-01,5.329884434879227362e-01,6.773489522274972474e-01,8.957507235656281264e-02,2.567932355620431428e-01
3.868553472555676942e-01,8.945636735515360982e-01,6.894733300077678928e-01,8.432798511448048595e-01,6.661489542598961755e-01,4.113462935097949025e-01,7.402595323235146019e-01,6.907257093633252243e-01,7.387075836139340712e-01,5.196234412209226328e-01
8.373593242450586560e-01,4.074398424265959218e-01,3.939708104706152181e-01,4.892950486268767829e-01,9.453311675531925751e-01,6.004575148139418284e-01,7.674786563679603102e-01,9.735228121668209056e-01,6.031211882237692556e-01,7.385950694484444412e-03
7.545082040368181753e-01,4.476574794896689413e-01,2.977533565371570656e-02,2.913994413509420900e-01,3.412322595670572722e-01,2.703852206748136311e-01,7.308692833562863145e-01,1.329232347341627873e-01,9.599221912772526455e-01,6.657954390818073831e-01
7.571058274805400057e-01,4.002666029746442256e-01,6.380098008304353474e-01,1.150768857154376157e-01,1.837990957817143833e-01,4.533468885136184845e-01,5.835900593268291692e-01,6.101826663470888423e-01,2.654924107293378244e-01,9.054681962420182417e-01
7.231860530733484893e-01,5.964947391441360880e-01,7.030671948662077231e-01,3.696782420227374688e-01,6.662479539436435561e-01,1.480459944424119545e-01,5.493308679952769724e-01,9.481579641744686260e-02,5.573820082028002609e-03,8.126426013277986415e-01
7.955876210946366545e-02,3.385676130043252519e-01,2.914429832746401328e-02,9.513638754976120326e-01,1.269965053808272959e-01,5.782814585744076030e-01,4.248790398616830721e-01,4.599514908209584307e-01,8.413984581874210944e-01,3.483848207741252478e-01
2.201172717846918703e-01,9.870477359873559564e-01,8.370600679714702563e-01,8.577316891071088412e-01,8.731683477605853838e-01,6.696746046852375400e-01,6.104726563190263633e-01,2.534511606040065201e-01,6.686437687362880578e-01,5.165093291765868733e-01
5.631873008940836423e-01,3.166069372513797830e-01,5.347948587185769043e-02,6.362383350718356922e-01,4.203244891062644095e-01,4.222719558191090350e-01,8.598468646076784516e-02,4.235259463051056494e-01,3.500679243582468514e-01,6.042142002500821008e-01
6.846977319970132259e-01,5.035180873104126986e-01,1.952629998403340172e-01,8.322236198548069730e-01,1.952366490221781881e-01,7.445042081223878228e-01,7.921795014779515753e-01,3.445001937397397240e-01,1.145202942468378504e-01,8.321257156096055763e-01
4.602339805389272787e-01,4.759037543701365447e-01,3.650026779374540009e-01,5.674396968630076588e-01,5.340738836441131232e-01,9.639545943692059415e-01,7.013655913511002149e-01,4.896170397433158294e-01,6.928832342621050744e-01,1.654934516347040807e-01
7.405717763466812542e-02,6.406485761068710927e-01,2.711780093242052159e-01,3.679333317766885214e-01,2.784632695229968258e-01,4.750200080716147077e-01,9.783652658083308307e-01,8.493447054818376030e-01,1.294250710994034881e-01,9.858187635718145270e-01
2.565846716450649323e-01,7.179834628324922585e-01,2.351063690638290904e-01,6.817954240411973066e-01,4.035185964393546154e-01,5.906277521199397862e-01,9.449094182697028721e-01,8.374954072151555851e-01,8.624743853164480445e-01,1.814457162082647734e-01
7.983973544435970515e-01,4.154563583489284673e-01,3.337591426007053830e-01,1.306888154335339447e-01,3.513627052796365335e-01,2.162071510237956184e-01,8.896925752263414866e-01,9.618340359840213960e-01,9.229064279844874097e-01,9.151051910134515577e-01
6.406747029605148747e-01,1.441518369280659906e-01,4.621046759357227973e-01,7.053550760296244393e-01,9.405269288685460527e-01,4.150855781552423851e-01,5.709666691502895963e-01,1.506634921081022593e-01,6.051243955558154308e-01,6.242782721607071927e-01
7.335923356958772290e-01,7.711048450734447890e-01,2.920243032652189985e-01,8.173851802634028996e-01,4.336035812987537597e-02,9.694964790918795261e-01,8.304182287288195408e-01,6.390477777907989099e-01,3.165066712947179894e-01,1.178574365906993604e-01
2.221607857161151944e-01,3.242236295391509593e-01,7.804127494332275816e-01,6.357944372369578323e-01,6.094180707520657769e-02,6.190404150628137092e-01,8.633290800519993757e-01,5.223915077208240998e-01,7.130829054704997949e-01,3.968626218649817794e-02
8.648149007162567736e-01,5.637945199147605946e-01,3.620985624002576175e-01,1.227403378465135031e-01,9.574867505590508587e-01,7.982869144543558448e-02,5.542290402673644145e-02,6.399123500965139266e-01,3.579919479127349202e-01,2.900339997824260552e-01
4.430245583238160423e-01,4.366790659656615281e-01,5.825946454386630169e-01,5.525457505752806586e-02,1.024172251589972049e-02,3.071294181957193725e-01,5.033637612434807007e-01,9.826817285310973649e-01,9.170498918562793866e-01,7.990407186437636922e-01
9.212705503978644295e-01,7.146521606303459784e-01,3.675819620761421325e-01,5.820358267309443390e-01,8.700832997484198028e-01,8.921765806157202494e-01,6.272931827702229457e-01,7.485130030674546076e-01,9.171606182730974721e-01,4.547759436397880162e-01
1.756831171901697131e-01,4.928359728046644017e-01,3.167550863159815933e-01,4.130828678728989400e-01,3.679993905340070981e-01,9.168528100181695395e-01,3.878221757466556729e-01,6.486125350475806517e-01,2.002870543168694395e-01,9.771313970428828766e-01
2.105136924967931922e-01,7.717127839326973771e-01,6.202524804428213301e-01,9.755138279160961989e-01,4.646015709087074619e-01,1.394168667777599957e-01,3.667742707566743476e-01,9.963427771926338661e-01,9.397022717347246479e-01,7.367741489722112735e-02
3.197379133615291247e-01,1.401508878678654479e-01,8.492408704430635114e-01,5.654449879684917413e-01,9.697541726382195026e-01,5.283222712727343451e-01,4.318649747112626169e-01,6.288508098944733948e-02,3.082406229215784998e-01,2.993368785759548123e-01
